time,true_air,est,door,compressor,filtered_temp,food_proxy,true_food,target
10984,7.98631,4929.72,0,0,7.95086,2.90591,4.05473,4
10985,7.98647,4928.77,0,0,7.91669,2.90615,4.05492,4
10986,7.98663,4927.86,0,0,7.89394,2.90639,4.05512,4
10987,7.98679,4926.94,0,0,7.90777,2.90665,4.05532,4
10988,7.98695,4925.94,0,0,7.96451,2.90691,4.05551,4
10989,7.98711,4924.86,0,0,8.0099,2.90718,4.05571,4
10990,7.98727,4923.78,0,0,8.00055,2.90743,4.05591,4
10991,7.98743,4922.71,0,0,7.99306,2.90768,4.0561,4
10992,7.98759,4921.65,0,0,7.9825,2.90793,4.0563,4
10993,7.98775,4920.6,0,0,7.97405,2.90818,4.0565,4
10994,7.98792,4919.55,0,0,7.96729,2.90844,4.05669,4
10995,7.98808,4918.52,0,0,7.96189,2.90869,4.05689,4
10996,7.98824,4917.48,0,0,7.95756,2.90894,4.05709,4
10997,7.9884,4916.36,0,0,8.0089,2.9092,4.05728,4
10998,7.98856,4915.21,0,0,8.02716,2.90946,4.05748,4
10999,7.98872,4914.01,0,0,8.04177,2.90972,4.05768,4
11000,7.98888,4912.79,0,0,8.05345,2.90998,4.05787,4
11001,7.98904,4911.54,0,0,8.0628,2.91024,4.05807,4
11002,7.9892,4910.27,0,0,8.07028,2.9105,4.05827,4
11003,7.98936,4908.99,0,0,8.06713,2.91076,4.05846,4
11004,7.98952,4907.75,0,0,8.02803,2.91101,4.05866,4
11005,7.98969,4906.6,0,0,7.96926,2.91125,4.05886,4
11006,7.98985,4905.53,0,0,7.92224,2.91149,4.05905,4
11007,7.99001,4904.53,0,0,7.88462,2.91173,4.05925,4
11008,7.99017,4903.54,0,0,7.88202,2.91198,4.05944,4
11009,7.99033,4902.6,0,0,7.85245,2.91222,4.05964,4
11010,7.99049,4901.72,0,0,7.82421,2.91246,4.05984,4
11011,7.99065,4900.91,0,0,7.79243,2.9127,4.06003,4
11012,7.99081,4900.14,0,0,7.76702,2.91293,4.06023,4
11013,7.99097,4899.47,0,0,7.71912,2.91317,4.06043,4
11014,7.99113,4898.88,0,0,7.68081,2.9134,4.06062,4
11015,7.99129,4898.32,0,0,7.66853,2.91363,4.06082,4
11016,7.99145,4897.77,0,0,7.68166,2.91387,4.06102,4
11017,7.99162,4897.18,0,0,7.70591,2.91412,4.06121,4
11018,7.99178,4896.54,0,0,7.74821,2.91437,4.06141,4
11019,7.99194,4895.84,0,0,7.78204,2.91462,4.06161,4
11020,7.9921,4895.09,0,0,7.80911,2.91487,4.0618,4
11021,7.99226,4894.24,0,0,7.86276,2.91513,4.062,4
11022,7.99242,4893.4,0,0,7.85079,2.91537,4.0622,4
11023,7.99258,4892.57,0,0,7.83664,2.91561,4.06239,4
11024,7.99274,4891.75,0,0,7.81614,2.91585,4.06259,4
11025,7.9929,4890.96,0,0,7.79975,2.91609,4.06279,4
11026,7.99306,4890.2,0,0,7.77745,2.91633,4.06298,4
11027,7.99322,4889.45,0,0,7.7688,2.91657,4.06318,4
11028,7.99338,4888.6,0,0,7.82594,2.91683,4.06338,4
11029,7.99355,4887.57,0,0,7.94004,2.9171,4.06357,4
11030,7.99371,4886.47,0,0,7.96294,2.91736,4.06377,4
11031,7.99387,4885.22,0,0,8.04964,2.91764,4.06396,4
11032,7.99403,4883.82,0,0,8.119,2.91791,4.06416,4
11033,7.99419,4882.33,0,0,8.15173,2.91818,4.06436,4
11034,7.99435,4880.76,0,0,8.17791,2.91845,4.06455,4
11035,7.99451,4879.08,0,0,8.23071,2.91872,4.06475,4
11036,7.99467,4877.35,0,0,8.24109,2.91899,4.06495,4
11037,7.99483,4875.57,0,0,8.2494,2.91926,4.06514,4
11038,7.99499,4873.82,0,0,8.21499,2.91952,4.06534,4
11039,7.99515,4872.09,0,0,8.1829,2.91977,4.06554,4
11040,7.99531,4870.4,0,0,8.15723,2.92003,4.06573,4
11041,7.99548,4868.73,0,0,8.13669,2.92029,4.06593,4
11042,7.99564,4867.1,0,0,8.11569,2.92054,4.06613,4
11043,7.9958,4865.49,0,0,8.09889,2.9208,4.06632,4
11044,7.99596,4863.9,0,0,8.08545,2.92105,4.06652,4
11045,7.99612,4862.34,0,0,8.0747,2.92131,4.06672,4
11046,7.99628,4860.77,0,0,8.08893,2.92157,4.06691,4
11047,7.99644,4859.18,0,0,8.10031,2.92183,4.06711,4
11048,7.9966,4857.63,0,0,8.08202,2.92209,4.0673,4
11049,7.99676,4856.06,0,0,8.09478,2.92235,4.0675,4
11050,7.99692,4854.58,0,0,8.04557,2.92259,4.0677,4
11051,7.99708,4853.17,0,0,8.0062,2.92284,4.06789,4
11052,7.99724,4851.69,0,0,8.06149,2.92311,4.06809,4
11053,7.9974,4850.15,0,0,8.10571,2.92338,4.06829,4
11054,7.99757,4848.55,0,0,8.1411,2.92364,4.06848,4
11055,7.99773,4846.88,0,0,8.19217,2.92392,4.06868,4
11056,7.99789,4845.18,0,0,8.21026,2.92419,4.06888,4
11057,7.99805,4843.41,0,0,8.24749,2.92446,4.06907,4
11058,7.99821,4841.58,0,0,8.27728,2.92473,4.06927,4
11059,7.99837,4839.71,0,0,8.30112,2.92501,4.06947,4
11060,7.99853,4837.84,0,0,8.2883,2.92527,4.06966,4
11061,7.99869,4836.03,0,0,8.25068,2.92553,4.06986,4
11062,7.99885,4834.31,0,0,8.18402,2.92578,4.07006,4
11063,7.99901,4832.7,0,0,8.12154,2.92603,4.07025,4
11064,7.99917,4831.18,0,0,8.07156,2.92628,4.07045,4
11065,7.99933,4829.73,0,0,8.03615,2.92652,4.07064,4
11066,7.99949,4828.34,0,0,8.00782,2.92677,4.07084,4
11067,7.99966,4827.02,0,0,7.98058,2.92702,4.07104,4
11068,7.99982,4825.75,0,0,7.96336,2.92727,4.07123,4
11069,7.99998,4824.57,0,0,7.91294,2.92751,4.07143,4
11070,8.00014,4823.49,0,0,7.8726,2.92775,4.07163,4
11071,8.0003,4822.42,0,0,7.88155,2.928,4.07182,4
11072,8.00046,4821.29,0,0,7.93441,2.92826,4.07202,4
11073,8.00062,4820.1,0,0,7.98582,2.92852,4.07222,4
11074,8.00078,4818.85,0,0,8.02695,2.92878,4.07241,4
11075,8.00094,4817.48,0,0,8.1054,2.92906,4.07261,4
11076,8.0011,4816,0,0,8.16816,2.92933,4.07281,4
11077,8.00126,4814.47,0,0,8.1956,2.9296,4.073,4
11078,8.00142,4812.97,0,0,8.16739,2.92986,4.0732,4
11079,8.00158,4811.46,0,0,8.15852,2.93012,4.07339,4
11080,8.00174,4809.98,0,0,8.13772,2.93037,4.07359,4
11081,8.00191,4808.52,0,0,8.11652,2.93063,4.07379,4
11082,8.00207,4807.1,0,0,8.09498,2.93088,4.07398,4
11083,8.00223,4805.71,0,0,8.07775,2.93114,4.07418,4
11084,8.00239,4804.34,0,0,8.0594,2.93139,4.07438,4
11085,8.00255,4803,0,0,8.04472,2.93164,4.07457,4
11086,8.00271,4801.71,0,0,8.02383,2.93189,4.07477,4
11087,8.00287,4800.43,0,0,8.01626,2.93214,4.07497,4
11088,8.00303,4799.17,0,0,8.0102,2.9324,4.07516,4
11089,8.00319,4797.92,0,0,8.0145,2.93265,4.07536,4
11090,8.00335,4796.68,0,0,8.0088,2.9329,4.07555,4
11091,8.00351,4795.44,0,0,8.01338,2.93316,4.07575,4
11092,8.00367,4794.21,0,0,8.01704,2.93341,4.07595,4
11093,8.00383,4792.96,0,0,8.02911,2.93367,4.07614,4
11094,8.00399,4791.69,0,0,8.03876,2.93393,4.07634,4
11095,8.00415,4790.42,0,0,8.04648,2.93419,4.07654,4
11096,8.00432,4789.14,0,0,8.05266,2.93444,4.07673,4
11097,8.00448,4787.82,0,0,8.08042,2.93471,4.07693,4
11098,8.00464,4786.38,0,0,8.16181,2.93498,4.07713,4
11099,8.0048,4784.83,0,0,8.22693,2.93526,4.07732,4
11100,8.00496,4783.18,0,0,8.27902,2.93554,4.07752,4
11101,8.00512,4781.47,0,0,8.30706,2.93581,4.07771,4
11102,8.00528,4779.85,0,0,8.23827,2.93606,4.07791,4
11103,8.00544,4778.31,0,0,8.16952,2.93631,4.07811,4
11104,8.0056,4776.86,0,0,8.11451,2.93656,4.0783,4
11105,8.00576,4775.46,0,0,8.08424,2.93681,4.0785,4
11106,8.00592,4774.1,0,0,8.06916,2.93706,4.0787,4
11107,8.00608,4772.77,0,0,8.0571,2.93732,4.07889,4
11108,8.00624,4771.47,0,0,8.04745,2.93757,4.07909,4
11109,8.0064,4770.29,0,0,7.97103,2.93781,4.07929,4
11110,8.00656,4769.23,0,0,7.90989,2.93804,4.07948,4
11111,8.00673,4768.26,0,0,7.86098,2.93828,4.07968,4
11112,8.00689,4767.39,0,0,7.82186,2.93852,4.07987,4
11113,8.00705,4766.59,0,0,7.79055,2.93875,4.08007,4
11114,8.00721,4765.84,0,0,7.78386,2.93899,4.08027,4
11115,8.00737,4765.21,0,0,7.7188,2.93922,4.08046,4
11116,8.00753,4764.7,0,0,7.66675,2.93945,4.08066,4
11117,8.00769,4764.28,0,0,7.62511,2.93967,4.08086,4
11118,8.00785,4763.94,0,0,7.601,2.9399,4.08105,4
11119,8.00801,4763.66,0,0,7.58171,2.94013,4.08125,4
11120,8.00817,4763.33,0,0,7.63512,2.94037,4.08145,4
11121,8.00833,4762.96,0,0,7.67784,2.94062,4.08164,4
11122,8.00849,4762.52,0,0,7.72575,2.94087,4.08184,4
11123,8.00865,4761.96,0,0,7.81433,2.94113,4.08203,4
11124,8.00881,4761.28,0,0,7.8852,2.94139,4.08223,4
11125,8.00897,4760.46,0,0,7.96924,2.94166,4.08243,4
11126,8.00913,4759.52,0,0,8.03191,2.94193,4.08262,4
11127,8.0093,4758.47,0,0,8.08206,2.94219,4.08282,4
11128,8.00946,4757.37,0,0,8.09938,2.94245,4.08302,4
11129,8.00962,4756.34,0,0,8.03092,2.9427,4.08321,4
11130,8.00978,4755.38,0,0,7.97615,2.94294,4.08341,4
11131,8.00994,4754.47,0,0,7.93234,2.94318,4.08361,4
11132,8.0101,4753.56,0,0,7.92935,2.94343,4.0838,4
11133,8.01026,4752.59,0,0,7.97721,2.94369,4.084,4
11134,8.01042,4751.52,0,0,8.02918,2.94395,4.08419,4
11135,8.01058,4750.38,0,0,8.07076,2.94422,4.08439,4
11136,8.01074,4749.18,0,0,8.10402,2.94448,4.08459,4
11137,8.0109,4747.9,0,0,8.13974,2.94475,4.08478,4
11138,8.01106,4746.57,0,0,8.1592,2.94501,4.08498,4
11139,8.01122,4745.31,0,0,8.10169,2.94526,4.08518,4
11140,8.01138,4743.99,0,0,8.13787,2.94553,4.08537,4
11141,8.01154,4742.56,0,0,8.19868,2.9458,4.08557,4
11142,8.0117,4741.18,0,0,8.15157,2.94605,4.08576,4
11143,8.01186,4739.85,0,0,8.11388,2.9463,4.08596,4
11144,8.01203,4738.41,0,0,8.17949,2.94658,4.08616,4
11145,8.01219,4736.92,0,0,8.21378,2.94685,4.08635,4
11146,8.01235,4735.38,0,0,8.2321,2.94711,4.08655,4
11147,8.01251,4733.81,0,0,8.24676,2.94738,4.08675,4
11148,8.01267,4732.2,0,0,8.25849,2.94765,4.08694,4
11149,8.01283,4730.59,0,0,8.2542,2.94792,4.08714,4
11150,8.01299,4729.05,0,0,8.19599,2.94817,4.08733,4
11151,8.01315,4727.58,0,0,8.14942,2.94842,4.08753,4
11152,8.01331,4726.17,0,0,8.11216,2.94867,4.08773,4
11153,8.01347,4724.8,0,0,8.08235,2.94892,4.08792,4
11154,8.01363,4723.51,0,0,8.04021,2.94916,4.08812,4
11155,8.01379,4722.26,0,0,8.02479,2.94942,4.08832,4
11156,8.01395,4721.02,0,0,8.01703,2.94967,4.08851,4
11157,8.01411,4719.76,0,0,8.04735,2.94993,4.08871,4
11158,8.01427,4718.53,0,0,8.03508,2.95018,4.08891,4
11159,8.01443,4717.31,0,0,8.02526,2.95043,4.0891,4
11160,8.01459,4716.06,0,0,8.05394,2.95069,4.0893,4
11161,8.01475,4714.74,0,0,8.10423,2.95096,4.08949,4
11162,8.01491,4713.41,0,0,8.10799,2.95122,4.08969,4
11163,8.01508,4712.01,0,0,8.15203,2.95149,4.08989,4
11164,8.01524,4710.55,0,0,8.18725,2.95176,4.09008,4
11165,8.0154,4709.09,0,0,8.17441,2.95202,4.09028,4
11166,8.01556,4707.73,0,0,8.10469,2.95226,4.09048,4
11167,8.01572,4706.5,0,0,8.01223,2.95249,4.09067,4
11168,8.01588,4705.38,0,0,7.93827,2.95273,4.09087,4
11169,8.01604,4704.4,0,0,7.86072,2.95296,4.09106,4
11170,8.0162,4703.53,0,0,7.79868,2.95319,4.09126,4
11171,8.01636,4702.74,0,0,7.76743,2.95342,4.09146,4
11172,8.01652,4701.89,0,0,7.82485,2.95368,4.09165,4
11173,8.01668,4700.98,0,0,7.87078,2.95393,4.09185,4
11174,8.01684,4699.97,0,0,7.95315,2.9542,4.09205,4
11175,8.017,4698.72,0,0,8.10993,2.95449,4.09224,4
11176,8.01716,4697.28,0,0,8.23535,2.95478,4.09244,4
11177,8.01732,4695.65,0,0,8.33568,2.95507,4.09263,4
11178,8.01748,4693.87,0,0,8.41595,2.95536,4.09283,4
11179,8.01764,4692.03,0,0,8.42115,2.95563,4.09303,4
11180,8.0178,4690.2,0,0,8.39344,2.9559,4.09322,4
11181,8.01796,4688.37,0,0,8.37128,2.95616,4.09342,4
11182,8.01812,4686.54,0,0,8.35355,2.95643,4.09362,4
11183,8.01829,4684.71,0,0,8.33936,2.9567,4.09381,4
11184,8.01845,4682.88,0,0,8.33712,2.95696,4.09401,4
11185,8.01861,4681.04,0,0,8.33533,2.95723,4.0942,4
11186,8.01877,4679.23,0,0,8.302,2.95749,4.0944,4
11187,8.01893,4677.47,0,0,8.27533,2.95775,4.0946,4
11188,8.01909,4675.69,0,0,8.2859,2.95802,4.09479,4
11189,8.01925,4673.94,0,0,8.26245,2.95828,4.09499,4
11190,8.01941,4672.17,0,0,8.28014,2.95855,4.09518,4
11191,8.01957,4670.39,0,0,8.2943,2.95882,4.09538,4
11192,8.01973,4668.64,0,0,8.26461,2.95908,4.09558,4
11193,8.01989,4666.98,0,0,8.20889,2.95933,4.09577,4
11194,8.02005,4665.39,0,0,8.16431,2.95958,4.09597,4
11195,8.02021,4663.87,0,0,8.12864,2.95984,4.09617,4
11196,8.02037,4662.4,0,0,8.10011,2.96009,4.09636,4
11197,8.02053,4660.98,0,0,8.07729,2.96034,4.09656,4
11198,8.02069,4659.68,0,0,8.00866,2.96058,4.09675,4
11199,8.02085,4658.47,0,0,7.95376,2.96081,4.09695,4
11200,8.02101,4657.38,0,0,7.89608,2.96105,4.09715,4
11201,8.02117,4656.38,0,0,7.84993,2.96129,4.09734,4
11202,8.02133,4655.46,0,0,7.81302,2.96152,4.09754,4
11203,8.02149,4654.65,0,0,7.76052,2.96175,4.09774,4
11204,8.02166,4653.95,0,0,7.70933,2.96198,4.09793,4
11205,8.02182,4653.34,0,0,7.66837,2.9622,4.09813,4
11206,8.02198,4652.81,0,0,7.63561,2.96243,4.09832,4
11207,8.02214,4652.26,0,0,7.66907,2.96267,4.09852,4
11208,8.0223,4651.68,0,0,7.70958,2.96292,4.09872,4
11209,8.02246,4650.99,0,0,7.79684,2.96318,4.09891,4
11210,8.02262,4650.28,0,0,7.81179,2.96342,4.09911,4
11211,8.02278,4649.49,0,0,7.86034,2.96368,4.0993,4
11212,8.02294,4648.62,0,0,7.91744,2.96394,4.0995,4
11213,8.0231,4647.7,0,0,7.94486,2.96419,4.0997,4
11214,8.02326,4646.72,0,0,7.9668,2.96445,4.09989,4
11215,8.02342,4645.7,0,0,7.98434,2.9647,4.10009,4
11216,8.02358,4644.68,0,0,7.97095,2.96495,4.10029,4
11217,8.02374,4643.7,0,0,7.93276,2.96519,4.10048,4
11218,8.0239,4642.72,0,0,7.92969,2.96544,4.10068,4
11219,8.02406,4641.8,0,0,7.87682,2.96567,4.10087,4
11220,8.02422,4640.87,0,0,7.88493,2.96592,4.10107,4
11221,8.02438,4639.84,0,0,7.9508,2.96618,4.10127,4
11222,8.02454,4638.73,0,0,8.00349,2.96644,4.10146,4
11223,8.0247,4637.49,0,0,8.07753,2.96672,4.10166,4
11224,8.02486,4636.14,0,0,8.13676,2.96699,4.10186,4
11225,8.02502,4634.7,0,0,8.18415,2.96726,4.10205,4
11226,8.02518,4633.28,0,0,8.15366,2.96751,4.10225,4
11227,8.02534,4631.8,0,0,8.1749,2.96777,4.10244,4
11228,8.0255,4630.34,0,0,8.15082,2.96803,4.10264,4
11229,8.02567,4628.88,0,0,8.13157,2.96828,4.10284,4
11230,8.02583,4627.51,0,0,8.06584,2.96852,4.10303,4
11231,8.02599,4626.16,0,0,8.04529,2.96877,4.10323,4
11232,8.02615,4624.84,0,0,8.02886,2.96902,4.10342,4
11233,8.02631,4623.54,0,0,8.01571,2.96927,4.10362,4
11234,8.02647,4622.26,0,0,8.0052,2.96952,4.10382,4
11235,8.02663,4620.83,0,0,8.11527,2.9698,4.10401,4
11236,8.02679,4619.27,0,0,8.20332,2.97008,4.10421,4
11237,8.02695,4617.67,0,0,8.21463,2.97035,4.1044,4
11238,8.02711,4616.15,0,0,8.15518,2.97059,4.1046,4
11239,8.02727,4614.68,0,0,8.10762,2.97084,4.1048,4
11240,8.02743,4613.27,0,0,8.06957,2.97109,4.10499,4
11241,8.02759,4611.89,0,0,8.04828,2.97134,4.10519,4
11242,8.02775,4610.55,0,0,8.0221,2.97158,4.10539,4
11243,8.02791,4609.33,0,0,7.95075,2.97182,4.10558,4
11244,8.02807,4608.12,0,0,7.95323,2.97207,4.10578,4
11245,8.02823,4606.92,0,0,7.95521,2.97232,4.10597,4
11246,8.02839,4605.66,0,0,8.00702,2.97258,4.10617,4
11247,8.02855,4604.35,0,0,8.04847,2.97284,4.10637,4
11248,8.02871,4602.99,0,0,8.09074,2.97311,4.10656,4
11249,8.02887,4601.57,0,0,8.12456,2.97337,4.10676,4
11250,8.02903,4600.1,0,0,8.15162,2.97364,4.10695,4
11251,8.02919,4598.6,0,0,8.17782,2.9739,4.10715,4
11252,8.02935,4596.98,0,0,8.24882,2.97418,4.10735,4
11253,8.02951,4595.27,0,0,8.30562,2.97446,4.10754,4
11254,8.02967,4593.48,0,0,8.35106,2.97473,4.10774,4
11255,8.02983,4591.59,0,0,8.40558,2.97502,4.10793,4
11256,8.02999,4589.71,0,0,8.37643,2.97528,4.10813,4
11257,8.03015,4587.94,0,0,8.29377,2.97553,4.10833,4
11258,8.03032,4586.25,0,0,8.22764,2.97578,4.10852,4
11259,8.03048,4584.67,0,0,8.14728,2.97602,4.10872,4
11260,8.03064,4583.2,0,0,8.08299,2.97627,4.10892,4
11261,8.0308,4581.77,0,0,8.05902,2.97651,4.10911,4
11262,8.03096,4580.4,0,0,8.03527,2.97676,4.10931,4
11263,8.03112,4579.07,0,0,8.01626,2.97701,4.1095,4
11264,8.03128,4577.79,0,0,8.00106,2.97726,4.1097,4
11265,8.03144,4576.57,0,0,7.96602,2.9775,4.1099,4
11266,8.0316,4575.4,0,0,7.93798,2.97774,4.11009,4
11267,8.03176,4574.31,0,0,7.90638,2.97798,4.11029,4
11268,8.03192,4573.31,0,0,7.849,2.97822,4.11048,4
11269,8.03208,4572.41,0,0,7.80309,2.97845,4.11068,4
11270,8.03224,4571.58,0,0,7.76636,2.97868,4.11088,4
11271,8.0324,4570.83,0,0,7.73697,2.97891,4.11107,4
11272,8.03256,4570.12,0,0,7.72265,2.97915,4.11127,4
11273,8.03272,4569.41,0,0,7.7387,2.97939,4.11146,4
11274,8.03288,4568.71,0,0,7.75155,2.97963,4.11166,4
11275,8.03304,4567.92,0,0,7.82128,2.97989,4.11186,4
11276,8.0332,4567.04,0,0,7.89075,2.98014,4.11205,4
11277,8.03336,4566.1,0,0,7.93264,2.9804,4.11225,4
11278,8.03352,4565.09,0,0,7.97072,2.98066,4.11244,4
11279,8.03368,4564.03,0,0,8.00118,2.98091,4.11264,4
11280,8.03384,4562.92,0,0,8.02555,2.98117,4.11284,4
11281,8.034,4561.77,0,0,8.04048,2.98143,4.11303,4
11282,8.03416,4560.62,0,0,8.02501,2.98168,4.11323,4
11283,8.03432,4559.49,0,0,8.00806,2.98192,4.11342,4
11284,8.03448,4558.37,0,0,7.9945,2.98217,4.11362,4
11285,8.03464,4557.27,0,0,7.9745,2.98242,4.11382,4
11286,8.0348,4556.19,0,0,7.9585,2.98266,4.11401,4
11287,8.03496,4555.15,0,0,7.9228,2.9829,4.11421,4
11288,8.03512,4554.13,0,0,7.91714,2.98315,4.1144,4
11289,8.03528,4553.12,0,0,7.91262,2.98339,4.1146,4
11290,8.03544,4552.1,0,0,7.91814,2.98364,4.1148,4
11291,8.0356,4551.03,0,0,7.95912,2.9839,4.11499,4
11292,8.03576,4549.87,0,0,8.01926,2.98416,4.11519,4
11293,8.03592,4548.63,0,0,8.06738,2.98443,4.11539,4
11294,8.03609,4547.33,0,0,8.10587,2.98469,4.11558,4
11295,8.03625,4545.92,0,0,8.16854,2.98496,4.11578,4
11296,8.03641,4544.47,0,0,8.1868,2.98523,4.11597,4
11297,8.03657,4543.04,0,0,8.15578,2.98548,4.11617,4
11298,8.03673,4541.71,0,0,8.07145,2.98572,4.11637,4
11299,8.03689,4540.4,0,0,8.0635,2.98597,4.11656,4
11300,8.03705,4539.21,0,0,7.9701,2.9862,4.11676,4
11301,8.03721,4538.13,0,0,7.89537,2.98643,4.11695,4
11302,8.03737,4537.14,0,0,7.84937,2.98666,4.11715,4
11303,8.03753,4536.02,0,0,7.96333,2.98693,4.11735,4
11304,8.03769,4534.87,0,0,7.97701,2.98719,4.11754,4
11305,8.03785,4533.61,0,0,8.06544,2.98746,4.11774,4
11306,8.03801,4532.24,0,0,8.14074,2.98773,4.11793,4
11307,8.03817,4530.75,0,0,8.21461,2.98801,4.11813,4
11308,8.03833,4529.18,0,0,8.26008,2.98828,4.11833,4
11309,8.03849,4527.5,0,0,8.32825,2.98856,4.11852,4
11310,8.03865,4525.71,0,0,8.38279,2.98884,4.11872,4
11311,8.03881,4523.89,0,0,8.38552,2.98911,4.11891,4
11312,8.03897,4522.22,0,0,8.26442,2.98935,4.11911,4
11313,8.03913,4520.77,0,0,8.09404,2.98957,4.11931,4
11314,8.03929,4519.52,0,0,7.95774,2.98979,4.1195,4
11315,8.03945,4518.35,0,0,7.91761,2.99003,4.1197,4
11316,8.03961,4517.26,0,0,7.89009,2.99027,4.11989,4
11317,8.03977,4516.22,0,0,7.86807,2.99051,4.12009,4
11318,8.03993,4515.24,0,0,7.85046,2.99075,4.12029,4
11319,8.04009,4514.32,0,0,7.83179,2.99099,4.12048,4
11320,8.04025,4513.42,0,0,7.83518,2.99123,4.12068,4
11321,8.04041,4512.54,0,0,7.83331,2.99147,4.12087,4
11322,8.04057,4511.69,0,0,7.83181,2.99172,4.12107,4
11323,8.04073,4510.86,0,0,7.83519,2.99196,4.12127,4
11324,8.04089,4509.86,0,0,7.96563,2.99223,4.12146,4
11325,8.04105,4508.7,0,0,8.08816,2.99251,4.12166,4
11326,8.04121,4507.39,0,0,8.18617,2.99279,4.12185,4
11327,8.04137,4505.93,0,0,8.2782,2.99307,4.12205,4
11328,8.04153,4504.37,0,0,8.33821,2.99335,4.12224,4
11329,8.04169,4502.83,0,0,8.29974,2.99361,4.12244,4
11330,8.04185,4501.34,0,0,8.24613,2.99386,4.12264,4
11331,8.04201,4499.89,0,0,8.20324,2.99412,4.12283,4
11332,8.04217,4498.54,0,0,8.13234,2.99436,4.12303,4
11333,8.04233,4497.37,0,0,8.00678,2.99458,4.12322,4
11334,8.04249,4496.26,0,0,7.97517,2.99483,4.12342,4
11335,8.04265,4495.19,0,0,7.95904,2.99507,4.12362,4
11336,8.04281,4494.16,0,0,7.94613,2.99532,4.12381,4
11337,8.04297,4493.14,0,0,7.9541,2.99557,4.12401,4
11338,8.04313,4492.08,0,0,7.99245,2.99582,4.1242,4
11339,8.04329,4491,0,0,8.02313,2.99608,4.1244,4
11340,8.04345,4489.93,0,0,8.0157,2.99633,4.1246,4
11341,8.04361,4488.88,0,0,8.00976,2.99658,4.12479,4
11342,8.04377,4487.72,0,0,8.09165,2.99685,4.12499,4
11343,8.04393,4486.65,0,0,8.02932,2.99709,4.12518,4
11344,8.04409,4485.6,0,0,8.01608,2.99734,4.12538,4
11345,8.04425,4484.53,0,0,8.0329,2.99759,4.12558,4
11346,8.04441,4483.45,0,0,8.04636,2.99785,4.12577,4
11347,8.04457,4482.37,0,0,8.05256,2.9981,4.12597,4
11348,8.04473,4481.27,0,0,8.06209,2.99836,4.12616,4
11349,8.04489,4480.16,0,0,8.06971,2.99861,4.12636,4
11350,8.04506,4479.05,0,0,8.07125,2.99887,4.12656,4
11351,8.04522,4477.96,0,0,8.06334,2.99912,4.12675,4
11352,8.04538,4476.87,0,0,8.05701,2.99937,4.12695,4
11353,8.04554,4475.79,0,0,8.05194,2.99962,4.12714,4
11354,8.0457,4474.69,0,0,8.07072,2.99988,4.12734,4
11355,8.04586,4473.57,0,0,8.08575,3.00014,4.12754,4
11356,8.04602,4472.43,0,0,8.09777,3.00039,4.12773,4
11357,8.04618,4471.29,0,0,8.09825,3.00065,4.12793,4
11358,8.04634,4470.15,0,0,8.09864,3.0009,4.12812,4
11359,8.0465,4469.05,0,0,8.07154,3.00115,4.12832,4
11360,8.04666,4467.97,0,0,8.04986,3.0014,4.12851,4
11361,8.04682,4466.92,0,0,8.03251,3.00165,4.12871,4
11362,8.04698,4465.9,0,0,8.01863,3.0019,4.12891,4
11363,8.04714,4464.9,0,0,8.00753,3.00214,4.1291,4
11364,8.0473,4463.77,0,0,8.1035,3.00242,4.1293,4
11365,8.04746,4462.54,0,0,8.18028,3.00269,4.12949,4
11366,8.04762,4461.22,0,0,8.2417,3.00297,4.12969,4
11367,8.04778,4459.86,0,0,8.25444,3.00323,4.12989,4
11368,8.04794,4458.62,0,0,8.15039,3.00347,4.13008,4
11369,8.0481,4457.49,0,0,8.06714,3.0037,4.13028,4
11370,8.04826,4456.3,0,0,8.11479,3.00397,4.13047,4
11371,8.04842,4455.28,0,0,7.99734,3.0042,4.13067,4
11372,8.04858,4454.27,0,0,7.99507,3.00444,4.13087,4
11373,8.04874,4453.19,0,0,8.05714,3.00471,4.13106,4
11374,8.0489,4452.05,0,0,8.10679,3.00497,4.13126,4
11375,8.04906,4450.83,0,0,8.16472,3.00524,4.13145,4
11376,8.04922,4449.54,0,0,8.21107,3.00551,4.13165,4
11377,8.04938,4448.19,0,0,8.24814,3.00578,4.13185,4
11378,8.04954,4446.79,0,0,8.2778,3.00605,4.13204,4
11379,8.0497,4445.5,0,0,8.18283,3.00629,4.13224,4
11380,8.04986,4444.31,0,0,8.10684,3.00653,4.13243,4
11381,8.05002,4443.19,0,0,8.05064,3.00677,4.13263,4
11382,8.05018,4442.12,0,0,8.02857,3.00702,4.13282,4
11383,8.05034,4441.08,0,0,8.0109,3.00727,4.13302,4
11384,8.0505,4440.07,0,0,8.00135,3.00752,4.13322,4
11385,8.05066,4439.08,0,0,7.9937,3.00776,4.13341,4
11386,8.05082,4438.11,0,0,7.98759,3.00801,4.13361,4
11387,8.05098,4437.16,0,0,7.9827,3.00826,4.1338,4
11388,8.05114,4436.22,0,0,7.97878,3.00851,4.134,4
11389,8.0513,4435.2,0,0,8.04411,3.00877,4.1342,4
11390,8.05146,4434.11,0,0,8.10547,3.00904,4.13439,4
11391,8.05162,4432.94,0,0,8.15456,3.00931,4.13459,4
11392,8.05178,4431.72,0,0,8.18473,3.00957,4.13478,4
11393,8.05194,4430.5,0,0,8.17695,3.00983,4.13498,4
11394,8.0521,4429.27,0,0,8.17073,3.01008,4.13517,4
