time,true_air,est,door,compressor,filtered_temp,food_proxy,true_food,target,active_rate,confidence,alpha
164,4.56099,4511.16,0,0,4.41727,2.00995,2.01194,4,19.398,2.00995,1.13e-05
165,4.56352,4517.4,0,0,4.4136,2.01007,2.01207,4,19.398,2.01007,1.13e-05
166,4.56605,4523.64,0,0,4.4343,2.0102,2.0122,4,19.398,2.0102,1.13e-05
167,4.56857,4529.87,0,0,4.42892,2.01032,2.01233,4,19.398,2.01032,1.13e-05
168,4.5711,4536.09,0,0,4.44809,2.01044,2.01245,4,19.398,2.01044,1.13e-05
169,4.57362,4542.31,0,0,4.44374,2.01056,2.01258,4,19.398,2.01056,1.13e-05
170,4.57614,4548.52,0,0,4.43982,2.01068,2.01271,4,19.398,2.01068,1.13e-05
171,4.57866,4554.73,0,0,4.4363,2.0108,2.01284,4,19.398,2.0108,1.13e-05
172,4.58118,4560.92,0,0,4.45473,2.01092,2.01297,4,19.398,2.01092,1.13e-05
173,4.5837,4567.11,0,0,4.44972,2.01104,2.01309,4,19.398,2.01104,1.13e-05
174,4.58622,4573.3,0,0,4.4668,2.01116,2.01322,4,19.398,2.01116,1.13e-05
175,4.58873,4579.47,0,0,4.48217,2.01129,2.01335,4,19.398,2.01129,1.13e-05
176,4.59124,4585.64,0,0,4.49601,2.01141,2.01348,4,19.398,2.01141,1.13e-05
177,4.59375,4591.8,0,0,4.52043,2.01153,2.01361,4,19.398,2.01153,1.13e-05
178,4.59626,4597.96,0,0,4.54241,2.01166,2.01374,4,19.398,2.01166,1.13e-05
179,4.59877,4604.11,0,0,4.55022,2.01179,2.01387,4,19.398,2.01179,1.13e-05
180,4.60128,4610.25,0,0,4.56922,2.01191,2.014,4,19.398,2.01191,1.13e-05
181,4.60379,4616.39,0,0,4.57436,2.01204,2.01413,4,19.398,2.01204,1.13e-05
182,4.60629,4622.51,0,0,4.57898,2.01217,2.01426,4,19.398,2.01217,1.13e-05
183,4.60879,4628.64,0,0,4.58313,2.0123,2.01439,4,19.398,2.0123,1.13e-05
184,4.61129,4634.75,0,0,4.59884,2.01242,2.01452,4,19.398,2.01242,1.13e-05
185,4.61379,4640.86,0,0,4.61298,2.01255,2.01465,4,19.398,2.01255,1.13e-05
186,4.61629,4646.96,0,0,4.6257,2.01268,2.01478,4,19.398,2.01268,1.13e-05
187,4.61879,4653.06,0,0,4.6156,2.01281,2.01491,4,19.398,2.01281,1.13e-05
188,4.62128,4659.14,0,0,4.6065,2.01294,2.01504,4,19.398,2.01294,1.13e-05
189,4.62378,4665.23,0,0,4.6127,2.01307,2.01517,4,19.398,2.01307,1.13e-05
190,4.62627,4671.3,0,0,4.61827,2.0132,2.0153,4,19.398,2.0132,1.13e-05
191,4.62876,4677.37,0,0,4.62329,2.01333,2.01543,4,19.398,2.01333,1.13e-05
192,4.63125,4683.43,0,0,4.6278,2.01346,2.01556,4,19.398,2.01346,1.13e-05
193,4.63373,4689.48,0,0,4.63187,2.01359,2.01569,4,19.398,2.01359,1.13e-05
194,4.63622,4695.53,0,0,4.63552,2.01372,2.01582,4,19.398,2.01372,1.13e-05
195,4.63871,4701.57,0,0,4.63882,2.01385,2.01595,4,19.398,2.01385,1.13e-05
196,4.64119,4707.6,0,0,4.6322,2.01398,2.01608,4,19.398,2.01398,1.13e-05
197,4.64367,4713.63,0,0,4.63582,2.01411,2.01621,4,19.398,2.01411,1.13e-05
198,4.64615,4719.65,0,0,4.63908,2.01424,2.01634,4,19.398,2.01424,1.13e-05
199,4.64863,4725.67,0,0,4.63244,2.01437,2.01648,4,19.398,2.01437,1.13e-05
200,4.65111,4731.67,0,0,4.61926,2.0145,2.01661,4,19.398,2.0145,1.13e-05
201,4.65358,4737.68,0,0,4.6074,2.01463,2.01674,4,19.398,2.01463,1.13e-05
202,4.65606,4743.67,0,0,4.59673,2.01476,2.01687,4,19.398,2.01476,1.13e-05
203,4.65853,4749.66,0,0,4.58713,2.01489,2.017,4,19.398,2.01489,1.13e-05
204,4.661,4755.64,0,0,4.58568,2.01502,2.01714,4,19.398,2.01502,1.13e-05
205,4.66347,4761.61,0,0,4.57958,2.01514,2.01727,4,19.398,2.01514,1.13e-05
206,4.66594,4767.58,0,0,4.57409,2.01527,2.0174,4,19.398,2.01527,1.13e-05
207,4.6684,4773.54,0,0,4.56914,2.0154,2.01753,4,19.398,2.0154,1.13e-05
208,4.67087,4779.49,0,0,4.5647,2.01552,2.01767,4,19.398,2.01552,1.13e-05
209,4.67333,4785.44,0,0,4.57028,2.01565,2.0178,4,19.398,2.01565,1.13e-05
210,4.6758,4791.38,0,0,4.58727,2.01578,2.01793,4,19.398,2.01578,1.13e-05
211,4.67826,4797.32,0,0,4.60496,2.01591,2.01806,4,19.398,2.01591,1.13e-05
212,4.68072,4803.25,0,0,4.62087,2.01604,2.0182,4,19.398,2.01604,1.13e-05
213,4.68317,4809.17,0,0,4.6352,2.01617,2.01833,4,19.398,2.01617,1.13e-05
214,4.68563,4815.08,0,0,4.6457,2.0163,2.01846,4,19.398,2.0163,1.13e-05
215,4.68809,4820.99,0,0,4.64318,2.01643,2.0186,4,19.398,2.01643,1.13e-05
216,4.69054,4826.89,0,0,4.65527,2.01656,2.01873,4,19.398,2.01656,1.13e-05
217,4.69299,4832.79,0,0,4.66616,2.01669,2.01886,4,19.398,2.01669,1.13e-05
218,4.69544,4838.67,0,0,4.67834,2.01682,2.019,4,19.398,2.01682,1.13e-05
219,4.69789,4844.56,0,0,4.68931,2.01696,2.01913,4,19.398,2.01696,1.13e-05
220,4.70034,4850.43,0,0,4.70634,2.01709,2.01927,4,19.398,2.01709,1.13e-05
221,4.70279,4856.3,0,0,4.71212,2.01722,2.0194,4,19.398,2.01722,1.13e-05
222,4.70523,4862.16,0,0,4.72687,2.01736,2.01953,4,19.398,2.01736,1.13e-05
223,4.70767,4868.02,0,0,4.73537,2.01749,2.01967,4,19.398,2.01749,1.13e-05
224,4.71012,4873.87,0,0,4.7478,2.01763,2.0198,4,19.398,2.01763,1.13e-05
225,4.71256,4879.71,0,0,4.75898,2.01777,2.01994,4,19.398,2.01777,1.13e-05
226,4.71499,4885.55,0,0,4.77382,2.0179,2.02007,4,19.398,2.0179,1.13e-05
227,4.71743,4891.38,0,0,4.78717,2.01804,2.02021,4,19.398,2.01804,1.13e-05
228,4.71987,4897.2,0,0,4.79918,2.01818,2.02034,4,19.398,2.01818,1.13e-05
229,4.7223,4903.02,0,0,4.81,2.01832,2.02048,4,19.398,2.01832,1.13e-05
230,4.72474,4908.83,0,0,4.81973,2.01846,2.02061,4,19.398,2.01846,1.13e-05
231,4.72717,4914.63,0,0,4.82849,2.0186,2.02075,4,19.398,2.0186,1.13e-05
232,4.7296,4920.43,0,0,4.83638,2.01874,2.02088,4,19.398,2.01874,1.13e-05
233,4.73203,4926.22,0,0,4.83632,2.01888,2.02102,4,19.398,2.01888,1.13e-05
234,4.73445,4932,0,0,4.83626,2.01902,2.02115,4,19.398,2.01902,1.13e-05
235,4.73688,4937.78,0,0,4.83382,2.01916,2.02129,4,19.398,2.01916,1.13e-05
236,4.7393,4943.55,0,0,4.83163,2.0193,2.02143,4,19.398,2.0193,1.13e-05
237,4.74173,4949.31,0,0,4.78652,2.01944,2.02156,4,19.398,2.01944,1.13e-05
238,4.74415,4955.07,0,0,4.74593,2.01957,2.0217,4,19.398,2.01957,1.13e-05
239,4.74657,4960.82,0,0,4.70939,2.0197,2.02183,4,19.398,2.0197,1.13e-05
240,4.74899,4966.57,0,0,4.67651,2.01984,2.02197,4,19.398,2.01984,1.13e-05
241,4.7514,4972.31,0,0,4.6397,2.01997,2.02211,4,19.398,2.01997,1.13e-05
242,4.75382,4978.04,0,0,4.60657,2.0201,2.02224,4,19.398,2.0201,1.13e-05
243,4.75623,4983.76,0,0,4.57675,2.02022,2.02238,4,19.398,2.02022,1.13e-05
244,4.75865,4989.48,0,0,4.54991,2.02035,2.02252,4,19.398,2.02035,1.13e-05
245,4.76106,4995.2,0,0,4.53298,2.02047,2.02265,4,19.398,2.02047,1.13e-05
246,4.76347,5000.9,0,0,4.55609,2.0206,2.02279,4,19.398,2.0206,1.13e-05
247,4.76588,5006.6,0,0,4.57689,2.02073,2.02293,4,19.398,2.02073,1.13e-05
248,4.76828,5012.3,0,0,4.598,2.02085,2.02306,4,19.398,2.02085,1.13e-05
249,4.77069,5017.99,0,0,4.617,2.02098,2.0232,4,19.398,2.02098,1.13e-05
250,4.77309,5023.67,0,0,4.63171,2.02111,2.02334,4,19.398,2.02111,1.13e-05
251,4.7755,5029.34,0,0,4.64495,2.02124,2.02348,4,19.398,2.02124,1.13e-05
252,4.7779,5035.01,0,0,4.65687,2.02137,2.02361,4,19.398,2.02137,1.13e-05
253,4.7803,5040.68,0,0,4.66759,2.02151,2.02375,4,19.398,2.02151,1.13e-05
254,4.7827,5046.33,0,0,4.67724,2.02164,2.02389,4,19.398,2.02164,1.13e-05
255,4.78509,5051.98,0,0,4.68593,2.02177,2.02403,4,19.398,2.02177,1.13e-05
256,4.78749,5057.62,0,0,4.69375,2.0219,2.02417,4,19.398,2.0219,1.13e-05
257,4.78988,5063.26,0,0,4.70078,2.02204,2.0243,4,19.398,2.02204,1.13e-05
258,4.79228,5068.89,0,0,4.70951,2.02217,2.02444,4,19.398,2.02217,1.13e-05
259,4.79467,5074.52,0,0,4.71497,2.0223,2.02458,4,19.398,2.0223,1.13e-05
260,4.79706,5080.14,0,0,4.71031,2.02244,2.02472,4,19.398,2.02244,1.13e-05
261,4.79945,5085.75,0,0,4.70613,2.02257,2.02486,4,19.398,2.02257,1.13e-05
262,4.80183,5091.35,0,0,4.70236,2.02271,2.025,4,19.398,2.02271,1.13e-05
263,4.80422,5096.95,0,0,4.69897,2.02284,2.02514,4,19.398,2.02284,1.13e-05
264,4.8066,5102.54,0,0,4.69112,2.02297,2.02527,4,19.398,2.02297,1.13e-05
265,4.80899,5108.13,0,0,4.68886,2.0231,2.02541,4,19.398,2.0231,1.13e-05
266,4.81137,5113.71,0,0,4.68682,2.02324,2.02555,4,19.398,2.02324,1.13e-05
267,4.81375,5119.29,0,0,4.68498,2.02337,2.02569,4,19.398,2.02337,1.13e-05
268,4.81613,5124.85,0,0,4.66895,2.0235,2.02583,4,19.398,2.0235,1.13e-05
269,4.8185,5130.42,0,0,4.65452,2.02363,2.02597,4,19.398,2.02363,1.13e-05
270,4.82088,5135.97,0,0,4.65591,2.02376,2.02611,4,19.398,2.02376,1.13e-05
271,4.82325,5141.52,0,0,4.6739,2.02389,2.02625,4,19.398,2.02389,1.13e-05
272,4.82563,5147.06,0,0,4.69963,2.02403,2.02639,4,19.398,2.02403,1.13e-05
273,4.828,5152.6,0,0,4.72278,2.02416,2.02653,4,19.398,2.02416,1.13e-05
274,4.83037,5158.13,0,0,4.74362,2.0243,2.02667,4,19.398,2.0243,1.13e-05
275,4.83274,5163.66,0,0,4.76238,2.02443,2.02681,4,19.398,2.02443,1.13e-05
276,4.8351,5169.17,0,0,4.77926,2.02457,2.02695,4,19.398,2.02457,1.13e-05
277,4.83747,5174.69,0,0,4.79683,2.02471,2.02709,4,19.398,2.02471,1.13e-05
278,4.83983,5180.19,0,0,4.81265,2.02485,2.02723,4,19.398,2.02485,1.13e-05
279,4.8422,5185.69,0,0,4.82689,2.02498,2.02737,4,19.398,2.02498,1.13e-05
280,4.84456,5191.18,0,0,4.83732,2.02512,2.02751,4,19.398,2.02512,1.13e-05
281,4.84692,5196.67,0,0,4.84909,2.02526,2.02766,4,19.398,2.02526,1.13e-05
282,4.84928,5202.15,0,0,4.85968,2.02541,2.0278,4,19.398,2.02541,1.13e-05
283,4.85164,5207.63,0,0,4.85967,2.02555,2.02794,4,19.398,2.02555,1.13e-05
284,4.85399,5213.1,0,0,4.85728,2.02569,2.02808,4,19.398,2.02569,1.13e-05
285,4.85635,5218.56,0,0,4.85513,2.02583,2.02822,4,19.398,2.02583,1.13e-05
286,4.8587,5224.01,0,0,4.85319,2.02597,2.02836,4,19.398,2.02597,1.13e-05
287,4.86105,5229.46,0,0,4.84428,2.02611,2.0285,4,19.398,2.02611,1.13e-05
